project,sha,issue
derby,75194ba01116123a35227f6b41eb59e2f8b75043,Sub-task
derby,7c33e9ccf45d7238587a76458bf8e7106ed85341,Improvement
derby,373cb84f81c74540eaf3c2413860eb62669e1ece,Improvement
derby,8269b78486a5ad7fa66942b2f47a0cce1ea3c968,Improvement
derby,23643e8a3660f8bfcad0d7ac156d3490a7dd65f9,Improvement
derby,8bc55f33c15dfa0054fc0aa4ecc6f4ffde9be35d,Bug
derby,57cb99863272706db07b37d4183dc6ab9707d49c,Improvement
derby,ab49fa3c6544d58d2573696c47c8b6a3091c8cb9,Bug
derby,c81317760f5e5540f555a26415df728ddd74e980,Improvement
derby,7dd08d1be72a415212b16dea951d111d45a1bfbe,Sub-task
derby,636f0a05c3fcc83d186719835d803cbaa4598ee7,Bug
derby,626de50a13c4956fe36010413e593aee205ced14,Bug
derby,ab3aba68a38e0b4d4e149c5b13932bf81e62c55a,Improvement
derby,cc75df1904bef7a16a9b3ac8374abfea3340e6b1,Bug
derby,4be9dce7acea5758ca047f40d35e17ad09cc8eda,Bug
derby,2d461fa653e8aaab6e0442daf40deb435f57055b,Improvement
derby,486f51a8745a871b07aafdfb50084eedbaf3393a,Bug
derby,86c7780f00d4d02b92bef7594156ed15ddddce36,Bug
derby,4a5ad8e16706b6bf4c4ca1a0730b3b4af436d81b,Improvement
derby,0a625f3aaf755f1d00479fbc1d02025ab375452c,Bug
derby,b3b16bf31a11da891c66f3c088ada42e6a57b493,Improvement
derby,a3363333e2869462f9f1070da8534175cd1f48d7,Improvement
derby,74d40b2140038ab16344e48c90607ac7829ee688,Improvement
derby,27f9fd6030f092e05f16028e347833f23e152300,Bug
derby,702674b4664fdd42ee5a339361f8db9fc06db4d9,Bug
derby,a0f12c0eeddf818a38a8e3d15ffbe6cfa408de74,Improvement
derby,32812bde1890bc5a389f8d6b74f329626ffa58a2,Improvement
derby,8b8fe9f97f0448bad8d76bec58bfc357aa2bfa05,Bug
derby,f1567ead9bbc05423a5e76248ed000503b9ee582,Bug
derby,52ca8b8ddc347187cabd6d265322525841a54f86,Improvement
derby,ddf1ea6a20bff83af36b566ef00b6ed9d9f923e6,Bug
derby,96889c19d3e83fe5a3eb84d507027f7a7f0caa79,Bug
derby,0fad4e6d5ce5911fddb7afd24820eaca3a1dcba6,Bug
derby,0c5a8eb5f35ff7bf807ccb6d5bd2bb15b35d703d,Bug
derby,586ae9de73d7861cd5c26b8749d2984861a07221,Improvement
derby,db9a0131c4858d543589defbd90fec9c3c35f6ca,Improvement
derby,9c32f1d5c4e5f5bcc7c289e9448ca89ae2aaad71,Bug
derby,0ad97c9a2e0aba019a72867189ccc60943c366bd,Improvement
derby,077fe39c367b7c975de76e37ea88c814272f710f,Bug
derby,23e8c92edd7e423b39a102d599e5f50cb5ba3857,Bug
derby,35888a6874ab60dd40d7208c90d96c331bb619d0,Improvement
derby,18792e22b2e025d650619cab20376346ea3b5e99,Improvement
derby,15651f53fabcc69ffd92cc5ceeb25afb17e19772,Bug
derby,2f625cd578ea1bbb6c0b73092f24a99f6ed2e0c9,Improvement
derby,393f243f0caa7584ce4fb5c5c9b309a5ddc0d5f6,Improvement
derby,6a317f01d0d43503f50748c96559505b795019dc,Improvement
derby,c6d09729c8112d0d4ffddb0601b8cadff553a121,Improvement
derby,d5ba8a8bb6eba855fa3628f74426e8edbc18b9e1,Bug
derby,989beca3ff2cd05d83afa11ebc7495fe4228cb30,Improvement
derby,1c4f638d58e13b41a5b9192139f5d4b96b262848,Bug
derby,ffbe8135876ae861feb9995f51a251723b469a8a,Improvement
derby,e432522abe5c5cab6edd8106ce2a0d5ca203deca,Improvement
derby,1c44e7382698e4d4e3054cd782a3c20629a5b3cc,Bug
derby,e33b8d871ece038784769f3e95d16bc1b259eb09,Sub-task
derby,5e1c7a74fecc293d34ceed12f84f16c92a0c7522,Bug
derby,59b3eae15b87db48a75165866dc069746d8bc41d,Bug
derby,afb7ad95a33188724cf4e566769607e97ef7f507,Bug
derby,1f28163552bf6479f36a7a2266861f5dbf82bf4a,Sub-task
derby,2099e21501a125335fb548b6320bbcd08984239e,Improvement
derby,806114c49e29388fceca02df27d94d04b3be97ef,Sub-task
derby,d6b042086376f9c17e7f3ef7b870f5f3ec99149f,Improvement
derby,f80e3cee4f81eb674b78311b39a20bb4cbde70e3,Improvement
derby,d725d435de540d89bad362d9325486aa4cbf3998,Improvement
derby,6a072f828dd040b8cf63d0c0fb160ee086ddb4e0,Bug
derby,e437bc340d30ef1ec9ba406c24adfc4536f931d6,Improvement
derby,4f7eee8a87813dab15257f7974d62a24ac0fd79d,Bug
derby,e6557d1683316d03b051cc88231ddc07498f4cc7,Sub-task
derby,a35cf8de296e09f6b65372f790eae96aa5c1bc90,Improvement
derby,576a49fd94438b8d05d12a0486b728a8b1c712cc,Improvement
derby,f16887a1d2d466071c35fec427e9dc1f97fec3ef,Bug
derby,4c0bf643bb716c5a6796d94eea48e80570fbcc4f,Bug
derby,3015812063fe492d10f9b3a635ce0dd4056312af,Bug
derby,0ae3b6de0233efefe0e5342cb1ced8faa38ec424,Improvement
derby,c33061f508da4d0b19b24f1b8d0960ebd6da25bc,Improvement
derby,56bebbeaf102d0f206aa8a71562c7a62b87eb1a0,Bug
derby,524a8b4d443b992438d55bf70a809fd690c202b8,Improvement
derby,ed931124ada7cb62f8e81c4788a0c0c5382a381c,Improvement
derby,82cb66b57441593b9b47ae05a7583b1e672c1605,Bug
derby,e65365e6d2c7d17cb5aa9c3a159fe61dc5cbfe19,Improvement
derby,23c0fedea36bcfaa3d07a20930af4f0190a27d78,Bug
derby,58806b9724222c80ae0bab3e8ff112070ba1e8b3,Bug
derby,ed225aeaa06d5f26f565a71184448d78bef54ba4,Sub-task
derby,d8a9518743673dd044497cf6026c01bb9dfbb134,Bug
derby,a0c8138b6d4e47aed686caa5c7724cc6f7eed29b,Bug
derby,002cd8896dd25bab929e4aa01df5cc128c146716,Bug
derby,8c22ad039d4cd75c92c024d1cfd16ee79eec1b6a,Improvement
derby,f67a9ca4deeb6b3d2d6d5b541f758d0f632d5afc,Bug
derby,6a5890fee4c0d6f716e9423af6e78078c706ce45,Bug
derby,8c78a280b5bc95eb722d4e48cb4883d283747ca9,Improvement
derby,cbd0ff10e2753e492d971775ae3623b7d2a1fd70,Improvement
derby,09869c6d70bdbc034ebfa730e890fe8c47fb1408,Improvement
derby,7f7477d10552ce4be0369fe53e2c2db796f710f9,Improvement
derby,843145a211f76c83672df5c64b538d299b5d0d7d,Bug
derby,245209ae464c5cb701f1f458d5ae874209479d19,Improvement
derby,aad605761b7f5ef0c6f22459155fac97c75974f9,Improvement
derby,1309add84f562f4485b5e8b43cf9374159696bc6,Bug
derby,9ed7c4dffcdf029e4fc1bbdf8ce266cc9cc7822a,Improvement
derby,14621ff2721d9ae552d5e8ed54fa777b413392c8,Bug
derby,167094b161a7198eccec6dd0d8a77c8db66bed60,Improvement
derby,25378cb2812557d81353f9a7f695b4ca0bbe57c2,Bug
derby,73863c93f86d8f59f72da9052598586fd3f5edc0,Bug
derby,5ae0ca7e07941cfdaf4ec10b2ed189eb9937294d,Sub-task
derby,ce4ee235ff275c7ba35bd5ef4c5f975ce4073b07,Improvement
derby,6796671fd785c17b1a8d8b2eb53683b96bb17681,Bug
derby,497ffc7e1864ce28385426179b7413c7e33b15f7,Bug
derby,29f83260ad648eabfdbda8f60b3be274f3ac4be0,Bug
derby,cfb77b1d5ee2e2e4610e23195b8698ae15b72da4,Improvement
derby,ea9b68b4b7a2f3e415ca8786bf002aeda58f7309,Bug
derby,0b25b1ad2d76ca72154fe3b238a5b9d05dd4b10d,Sub-task
derby,b18aea82e7687ac357dfa800a4328c808902bf60,Bug
derby,587dfe10f2b38bbf90c10d208011af6e39f06309,Improvement
derby,5fc727cafe09dd22c41e484b7f50dccc3a35e704,Bug
derby,94509ae5845f51e22d434ecc01ac3bf5c4611370,Bug
derby,09bee7db56add7dce137134c926aae6f58253d12,Improvement
derby,bb7eb4d317a095bedf73ea4a7bba93b343f52279,Improvement
derby,006b542c078fca7f23d0859c6b795435aa50e6bb,Bug
derby,d4a1ecd2288478b3b811b56ff201fdc156245f02,Improvement
derby,1d7133ec6a51f214f131c6df511b94ebcee7280a,Bug
derby,0a8f8408a5e4070ec8a88f786601e601c30d3da0,Improvement
derby,d798bb11da87114ac0c4aebcc44625bc7937120a,Task
derby,90b6f2f0b58632bf8830f359ce445b97d80e215b,Bug
derby,c4ab09bec4c6c0a3bf2a0b73ecfa9d8c2578fd72,Bug
derby,04353ef81f5111b3d0da57deb2571bdac9bab5f3,Improvement
derby,019c40a89896e6642767a4d9e86b2c8270f9bfd8,Sub-task
derby,1bb2c59c7f142255c0f0f2a57dc2ab69753e8f7b,Improvement
derby,c5c4f1932bc4f30d021ca2d769803e69cdc8728c,Sub-task
derby,93cf8fdc7c01e786a8ea726d0e885512b2b4a263,Sub-task
derby,c7000cb792440a317184a4187542d272709bb1d4,Improvement
derby,054fa3a57f6373da23e1bf296337e72a331d0ab3,Bug
derby,75defd06faadeeeb636a5fd17fced34d831c1fbb,Improvement
derby,b647b38a26c74ce3a952feb6bf6b7e54876e8e90,Bug
derby,6a270cbc09d9c007e0ad9dfba120c69a55122127,Improvement
derby,ab750e37554eb3e8795994b81cc8bd3a06a9e0df,Task
derby,2c65d7cb1b3eddc356429409b77de604e8275bc7,Bug
derby,3b77ab83bfed3a88e197941f7fbcf0ae1dcf2367,Bug
derby,d34116dae00c2ce4fe0ecde031bef3b9ab182c4f,Bug
derby,3ce8a04ea3d06403aedfed8c8f9dd5cf60f3b28c,Bug
derby,4f3766473fbf926075ca4d943dec31888ace3778,Bug
derby,75476a07d42c9ce93a551e240ca859940858afb0,Bug
derby,8f75194d43c7104ad88b89ef82e0964decdc0e05,Bug
derby,810f2b9658ddcbd881600c6a9e0cff232c9d4d35,Bug
derby,987a1584b0044375f2a678c98ab5ba9317d63523,Improvement
derby,ec2b8d17d7d14687bb478eb20fa3c428b6ff46d1,Sub-task
derby,9662d0215de6534d3037f3df347837b709e75ba2,Improvement
derby,eff916922b62119e95c148976b3f038d1e402106,Bug
derby,f5d9f6c9109121f3e4e4a52ae4a14158c372c90e,Improvement
derby,fec6b7bef6c71a6098d76cab8ea4979dda93b67b,Bug
derby,0086962a5842350df3ccb9a29219805d2a8648e4,Bug
derby,ea25568c625904993e4bca03d22e867dabec3efc,Improvement
derby,b001c685ae3ff26d895c9f5d6654a0660b078b7a,Bug
derby,bb8f25af4a4b5d601b194615c631f58ee4acb8cc,Bug
derby,afbc4ba9521372bfb1245c6d190f5136ec802f1d,Bug
derby,2dcc340d5b1e9b87f4d9dcc308c4a4955bd76251,Improvement
derby,74bac8e06758bc9549bbf6759288f8cbecbb3d9c,Bug
derby,41514afecacaa8fcc46071a8c8a53e28cd18fc26,Improvement
derby,b2d726148cb495d2e30cdc4ec188a227c76daae4,Bug
derby,9b54b81f6efd22bf95b871fb2c262f7491d7a0b7,Improvement
derby,3f965edfcfa0cd90fd3d28551e52ff78af89ffde,Sub-task
derby,f619a1368a456de421f7db0bece6703b66b5c4c0,Sub-task
derby,6e3dbaba21a3a3694af36159b9d3b1b71a974e29,Bug
derby,a2f90d4f9a8699cd652ae7d0f141111df92bcef1,Improvement
derby,fbf52ee492c624169e72cd35cc918b452a370e20,Improvement
derby,5a1856752bdf3b08772cd8205f9d79c5d8cfbcd0,Bug
derby,6395944fed56beb14219d0efc55307f0183160c2,Improvement
derby,dede9bfc71a2bffb9256df392c7b89228f5d58ca,Bug
derby,6c9ce644b02df27f6f1d3d6eae8ade44df0af606,Improvement
derby,b6c6e95ca74a9c075c577fd26a982134b35eb6f0,Bug
derby,88f1e2603ffcd2844679e16745cb4b5ac3c666df,Sub-task
derby,5017a7d4a4cda6e8763b8eb9ec756db0c5a63d7b,Sub-task
derby,6391648e4d44f250a94dcafc4246ac5d0d8e882f,Improvement
derby,e07631a659a09fd1d2da73eb13e60941b175566c,Sub-task
derby,84e6d1e523aa74f7291ee2c7aaebb50c8e772549,Sub-task
derby,48073192b05189c60135668f41cf89a85ba970af,Bug
derby,bde05cd1ee407d687ed1f4fd19ec4edb75baeddb,Improvement
derby,1a66a1aa7aa4b35e25f8fbb4ad49e38b7e98cba0,Sub-task
derby,21c4432c71bb50e40df6e4245348ce95bfdfac77,Improvement
derby,dda453ed9a8ade48793d8bcbbdc6b2ae7da018a6,Improvement
derby,fc86bf8c622a12bfe7e1c984fb3ce21dcd4ff8e4,Improvement
derby,e6ffa2a1165e6e7b9e792dc5e2cef91c52261f4b,Improvement
derby,8629a0fb3925e729ab7054d76893e65f3cb1eaf5,Bug
derby,f910400ce770be511a26ae3857aaa1a590fb06f4,Bug
derby,934f02dab2412d7f4babe91266f819d2b6acffcb,Improvement
derby,09c26978ccc38d96c534583c78c7ad40b9b2592d,Improvement
derby,494a3289f4a4ea3279484229a79d389e70b924ea,Bug
derby,57efc9fab6e92ca5ff810bd02388b9502f0bc89d,Improvement
derby,a6631d9bde8539a56b657cf0b99a1529126a6c00,Bug
derby,0acf7976c436fa24cd3b9825286fa2f96adeb350,Improvement
derby,15b7b103698749a0dc6dfb1c14ed258a71ff6022,Bug
derby,abd7a1226e9a7642303804a3dfceae0e3cf56c69,Bug
derby,3fb95155a7010deb5565c258b15cae18e0ecb17f,Bug
derby,29141b8574ef30d749228f55cb32509f2121363a,Improvement
derby,bdcc864c230e8cb5dc17ed91d2738a1b76bea50c,Improvement
derby,2d37fd6f52bfffc397ec47ea76ed373c4abea798,Bug
derby,b93f9db8c6b9415539d059d8d33d25a8fa0fa565,Bug
derby,548062ee0660e56a4b87188298f21d45bf9f21ab,Task
derby,d56ee6a7a494e027ed3617ad2596408ba3469217,Improvement
derby,d6209a80ac5e53d27bd4157202f6397ca6b6c250,Bug
derby,b4b8d3b40927d9321a9cbc75d7e2a84e0d40f080,Improvement
derby,996fb7378317d8f4a93a08e9a4ba619575ab75ff,Sub-task
derby,cb8f1093291d0144b3f8090ba6751632f2d97566,Improvement
derby,365746274aa79d778c404f6185f0fa401a592195,Improvement
derby,a7ab05c3646a43e31f4a8af958933a564d7ef8f4,Bug
derby,e4c98e2a04a9ae5ac57fc58793b2c0e2258f56e1,Improvement
derby,f02554113e07248ee1d1562422c6e964a14844e5,Bug
derby,05efdaf90d35828564c5c0f4fdcfc862187188ca,Bug
derby,a1a1192362c2cee38ccd6b66c0351d63412e1f22,Sub-task
derby,29fd25c8b14f13353b0b1cb85eb66704bf6692eb,Bug
derby,5e25f236a245ebdb87240a745885d5f01fdf902a,Sub-task
derby,cc2990dc757bca68e591a89e633e70044b556520,Improvement
derby,2d733d969d2b24aa2203f08f461bdc0823bc69f7,Bug
derby,55f1cc92410195d8ba0f7fa30e390e1e815b0049,Improvement
derby,96ae6f3a6c2b358fbfc5a0bd1c1c5c4f298bf628,Sub-task
derby,508f8f6cf73cff347f9aeaf2ed5c76964e922d3f,Improvement
derby,b7730e4685c3907aaf98a88dfda163fdad9ad98b,Improvement
derby,fb98ba4906a3a57893f294fba1351196af2d25e3,Improvement
derby,1d8153ce81f1ec2c4c9116f39deda88a4d665c07,Improvement
derby,8fa60644780de8d9245c5e1dc077ec68047ce31a,Bug
derby,8bb781c875556b30cb3a7c867165d301ad949817,Improvement
derby,1d4b49f7545176a9063a2f193ca4a88888b51091,Bug
derby,f0f442fb0bfb94180fcaa6fa42c7fdfa92d377f2,Bug
derby,60dc440d58a4a90c4a8c95fcbb9ef2ed4161b162,Bug
derby,d489155636de59038bb0a11734bf4a22125dfcc6,Bug
derby,b4885a642ff111f0f83c313ee0863ea094731e40,Bug
derby,21d3cb8e5fc07034bc94e590d7cc6ff1e9edde9b,Sub-task
derby,5bf45ca2379d7e8e0165c325ea5f77e504ff0c65,Improvement
derby,836fc7bd1c61224120fd2b848cb9488c3d46ab01,Bug
derby,2771113218d2ec65fe79ccc02455c93445ed2c0c,Bug
derby,9bf3e1a49732dd815bdfe7e9a71be623084d66f7,Improvement
derby,7ac7a9cb407248077f015ea4c0aa90b469ba1e63,Bug
derby,e5072297e5225c8d9a9e7b6ceceabca2f851e9b7,Task
derby,ddb70fe3203e560a3a39cb20a52cf0eac3626a67,Bug
derby,eb14359fd87fb9c3ddd99593a2475968b147a5d9,Bug
derby,a86bac7923722eae026d70756d4d443a63924067,Improvement
derby,127ff35c9e9a4adf36dc76f4f1997e22da457d6c,Improvement
derby,960054b086ad356e09ae40c1f081cbda94c97654,Improvement
derby,f32e51e193c80b5968fca03977d7884403d7d450,Task
derby,688ccfab6df4a900d941a273159864cf53f6c72c,Bug
derby,d15f717aaa222ae3f25ecfb09c14d8883dc964db,Sub-task
derby,9dc398ab400293285395633c4c45568f68a61889,Bug
derby,eb37b68709598df038a07f373a1ece00cedf7f16,Improvement
derby,41c14e50ae33fe19b361f974d9f79143486c8751,Bug
derby,8251716446eb659969fd046a7cfeab1b16028e8b,Bug
derby,05677661f08366f96257a924ad9349c9afb12157,Bug
derby,35e7aba5ac3457fcdea8424a51deab9aa9cc9d37,Bug
derby,ae7bd386ea13cde545ff5f95b28b01684f7151e8,Sub-task
derby,125c328fa18b3e20e00bb81a246547a41aed7388,Improvement
derby,212a1264815e658c26ec6214f5fce97ebc7840fb,Bug
derby,d7a318a469f60a91fbdfd5ed2bbb89ce6ce01801,Bug
derby,200a5ea77c6344f3ffe962bc64b46f88b76af898,Bug
derby,d039ceddcefd0991b94034f6026df625dd55b2b6,Improvement
derby,e1a79c33113291fafe8dff00172625b02fc9c535,Improvement
derby,4f2e50da6106c05ec90f2b317a33bddc0621346b,Improvement
derby,2e1e5099335ebe2d98e521e56bd5d810159dac18,Bug
derby,0c997ed8e2cf7d46f3bebc0131cbd684bf0d518d,Improvement
derby,7358413f88e2c10aa528b4cfd07352920ec21cd4,Task
derby,7dda5d5aa2dac145ea48f8037b48b0b14d2ed1d0,Improvement
derby,d043e29ff73801bb9e12b44fd0fe919c6fddca0d,Bug
derby,abf8151ced3b29509be8abb9360ef8fccb98c0f1,Bug
derby,cf5735d0434db91b16de41ffc1663b9cc5f5de68,Improvement
derby,6f4ffc7f6238a4b243bee42f507b845f81e4f502,Bug
derby,c5eb0bccea9e9ba36086ac8c9a05a1c4d2beb849,Bug
derby,9c68d5445470eb6b22336c2027906b62ede294a3,Bug
derby,f8bc0199898bd6bbd7ccfd926cd4db153bf1715d,Improvement
derby,92fee619d03181622a4a67e2aa82f1bec57eb354,Improvement
derby,60f5182b8b00a07d0fbd07d15fdd7d9735e3b44e,Bug
derby,03937751e49fccb943d80e089452155250ac1b7d,Improvement
derby,6708cb9abf2a8ac87a5f9458e01d5303c8b2252d,Bug
derby,4d09732dd2c06f0913a0e66e193216e091453eca,Bug
derby,38b28475c8187b09d090defcf2b4f20497f34ec9,Sub-task
derby,01150e0fb1edf117a6617799b7be60876e318624,Sub-task
derby,9adc0223bb8f119284d0aa0a9849cf899e36b7d5,Bug
derby,9f601725d5605ce3c9db51022bee3146d46d9e48,Improvement
derby,df73e361d05673d88dfe17006b55f5069fac360c,Improvement
derby,34ac4cc9b9e3ca7e99d885d3676644e3e7f927c9,Bug
derby,b215dfd0cf1a1d5bdd711a4f3bf26957f3b292b4,Improvement
derby,2945dbb8c8722c678779b5b4e6bdbcb7925bb177,Improvement
derby,94d395e273b7aed050e65ed32f195640b19117f4,Bug
derby,3bfb5f07f11d7a77ea973c80928fa7409bec0646,Improvement
derby,e70d8f1bb30a0205b516d8b816b926212e2b85df,Bug
derby,419724b6aec525aea39fec90e31a6d2604a69156,Bug
derby,14928b1f4fa09ecf303777b3f5a8b73c435be67f,Sub-task
derby,72cc553200ee85d4f9093b6236f84a28292e5060,Improvement
derby,63e167ec8d8a6ccc2ea728c2544e13b7ec4c26eb,Improvement
derby,a7f52a6ea56e4a32d937626f8d298f0823d28750,Bug
derby,617d53cb9152bdfe0c0190c25b7e4ea6dfe6e174,Bug
derby,2520683380309fb71eb72e8ae10ab6370c5044b6,Bug
derby,70c969f31bf1578118aaa3d2eaa6444683b66d88,Bug
derby,aa8a764d711528ff321c11a1a0fcaed3725f171d,Sub-task
derby,c53d18addc5645624ebd9f41d34301ca9a7714af,Task
derby,1870e8fa7f0329bd454fe14af496f5f6de826257,Improvement
derby,a946353854390963902bfcc710600a0ee2b60153,Bug
derby,447f04883d807bbe8d6fa4c33a84947897ae9e87,Improvement
derby,e4ad0a5cf64b55ff00762d6baa0b8457d5382ef2,Bug
derby,64a963db8fc8ef92c9833894cde1befb0b4b400e,Bug
derby,afbf89dcf1ec98bd60404769e750726be9d4a323,Bug
derby,eb9f9c64c10353f5a960e22493c325f6c4cead6a,Bug
derby,f5ac375aad5ef67068d3194327b7645eac623941,Sub-task
derby,6f49e16208c957fed223e91bc80f4840b05de879,Bug
derby,11ab591fae7f4925579a6723e81a3a52552aaffc,Bug
derby,dfbf41eeaf28f0dfc97dc3f167a5931a32419e94,Bug
derby,487531a1e4aad31b575710bba5b4a96fc8415aac,Improvement
derby,00c7a208e692bd49f3a8eabeb114b64d46a17c06,Improvement
derby,6d76f32f60f408c3add34c0d226d3754784143c7,Bug
derby,3f5c48a93f9606e6cb021dac0f5914ce71205b63,Improvement
derby,f6967015316e559dc8b6cb3eff49fd4d654709cc,Bug
derby,4020781552ef30e828af0b9b60a15ae2e2614112,Improvement
derby,2b30bf041b845de21dbcb15b138fdb4eb28e16b3,Bug
derby,c61536a1369c193af6708dcad8ca2cb468a9c7b5,Bug
derby,638cea5ec7403363f454b7f82580f82125adca81,Improvement
derby,003a313bbcc4b3eb51eb7fdb9c7829bfa90c56e6,Improvement
derby,d76e238fe287719dc1d13263d72421f58d9644a0,Improvement
derby,c73df2b05a9c69582b2dbe75cddaf479a2b6ecae,Bug
derby,65d5b52bda184c38d79fdd22e6adbf904c5cb4a8,Improvement
derby,f63b7da8a8c1607eac4b35410b5275a8fde3c426,Improvement
derby,89c881d13a824d76988e8d4362f7f9e4edb430fa,Sub-task
derby,0d4b4001121ffab4c94ac8bc63c3cf55dce00b4c,Improvement
derby,f52a901addd8a1c1306a479d2c4071d9be441958,Bug
derby,aaf9dfd2eafe5a0a00c959db028306a206d45d9c,Sub-task
derby,38b597972601b7b89d0841a1b8af1fd9aa860b7c,Improvement
derby,48082b3322c9578b5edcb44cab4837ee5500db3a,Improvement
derby,0e5e425ce1c71860c7789ef429f6fa54b6c46a5c,Improvement
derby,d0bd811d4d8ca6bf197b11917301e3bd2c8d111c,Sub-task
derby,57f2b05c18ef54f30a30fd52d418cd9da6b3e3fa,Improvement
derby,9ce749232f5b18750b6571cbf778838a6c1e49ec,Improvement
derby,2f994958e231c8041457f1733e9e13cd383bf03c,Improvement
derby,faf585861c7f8adfa5ab725d1aad124785533a76,Improvement
derby,054847893b1f2b752f36c8867dd29fb899b9b277,Sub-task
derby,ffb23e9bbe587beffe4b9a18eb67aa1e80891b86,Bug
derby,b25e3a7880ec2bf24aa035e64a109ed84970550e,Bug
derby,c7c53056ef21c16dc85276b6fce0adbe7bb0d875,Bug
derby,064cc93002f41875dc13f81efe60363471889ae5,Bug
derby,0f5040a0db709529e9755b03d0f47562e501ff3e,Improvement
derby,d2b4fdb0c09536b2932b618947c40110ee6c94eb,Bug
derby,ca71d9d75140940493200327765b0e9a3d18c945,Bug
derby,45a820416dbfad9bbdf7918dba7388ae86a00bc7,Improvement
derby,8404f5d3c778c2c2746126ead882d53fa7da0b30,Sub-task
derby,3ff5ce3d3408511cbf02d1bae7e355814a7f0626,Improvement
derby,8a059c40f9d7d794fda507eb23e663ce2f6bc031,Bug
derby,1fa09cea36074f094878c9d2cbfe3cc91c834698,Improvement
derby,f9c173bb93b1baae2a0bb255ee0d8785fd9b8ad4,Improvement
derby,1ba0984da6ce7a9f6cc456c55e4d6ed8a85d3329,Improvement
derby,3b16bbd709c1c766c53a3f4d63a89e4bb75a5361,Bug
derby,f6f8e10946122b0fe70625d1361906c4ecdca204,Bug
derby,a65a5980325abb5b08a7ee2cb32ea6c0122ad33c,Improvement
derby,ccc1b8d6b01aa9e72ecaf5fb02a1ea76790b3794,Bug
derby,b9e0e745c6a1204961fd014647ceb2ea4870a12a,Improvement
derby,60d10e68b0bc0f0f8fa5cd852f7b0c867a78b2a7,Bug
derby,2fb5c8dd8425626a490cdfc0ae70ffb80be62f16,Bug
derby,fdd31675752ae980dfafba05c4b4cfa341ec134a,Bug
derby,ead590cb9432fdb108ed58b293e0c57c511fea4c,Improvement
derby,80424bf69e050341b5a64011d234563d3d97e3eb,Bug
derby,190e5231e2443beca6b8c69340c947ed577fd8e7,Bug
derby,0ab3f6e9479eb416ddf5701e83e8f7cf5f2d9b99,Bug
derby,6efed4e81907a8930fa0c6a2ad21e0282ca0d5ae,Improvement
derby,ccb1894d57959ea842bc6d2dffbb1e36f07c8def,Improvement
derby,16fdfe0c79ea191120e292330cdb7d8951639b24,Bug
derby,69e77e31126f71227535e415822896970c22446f,Sub-task
derby,28dc366eb6cb39ddb58e4837215686aaa80b18eb,Improvement
derby,c806fce61dadac319992338243b698e65fbb160f,Bug
derby,b44572f22b3d69d267e7a6e8f56e92205d55195b,Bug
derby,34674cdb4b79a4381c38ef2df938d7f9682a231b,Bug
derby,99494f145645055f1662b016675bbb00ddfe9364,Task
derby,ae71c7458f946463e16dd4f3b96d93e3e1e03a42,Improvement
derby,928226b9a79012d169c79a411059f11a18349cb8,Bug
derby,b548a534e5a3ef2d57d155580274180aa24e9c4b,Bug
derby,aa438ff0a54c31ccbf49c6050034eb5dc133efb2,Improvement
derby,df381dd037d135ef324287d17b3d2c47cfd13cad,Bug
derby,ed90c539d4652dc743aea10a01798dee70ef0665,Bug
derby,3dd23996ffa4421d8233bff340358307f51c34ce,Bug
derby,cde004ca509c9c32a4e5950a7b7f72459bdc8d8e,Improvement
derby,8add35b2f30084651187bbc19a1a25bdea861e0b,Bug
derby,79b13ee3b6fb5894194d450a297c763b7bda9da0,Bug
derby,cbd7b1573c0b88c2ae053c0561a01daca8b337c1,Bug
derby,d95d0e7f5004d65bdabeba2228e8fdebcb76224d,Bug
derby,88ccad726ffd0bed7cdd24ba4fe804a6e0d9ca0f,Improvement
derby,9cf7d230a5e9c679bf4843a23b7a35bd780098c8,Improvement
derby,7a9732b4861ee26d8c36b9c7f7cb2e72ba8b249f,Bug
derby,a5f9148bd0f53da995f1d4e6915b58caad1a5561,Task
derby,d3e6a71a87e58832634b94a82abfc33d508c8494,Sub-task
derby,d9d1bc8ed5008daaa421350f56e1f474fc181dd7,Bug
derby,16e10039f4903f0e17338251dbaf23c9fbd23c76,Improvement
derby,01ab42f7181c22a2a2deda69dabd07484a9b013d,Improvement
derby,4d8deb633827f976fe1b54ee7bdd6bdc360d6695,Bug
derby,ad0c80a98a7764890502351c0f5551ee2e3670e6,Improvement
derby,f668d94de58a55f31318cfe288b5d57ec9b5d8d2,Bug
derby,902041a685887080f483dcd2ce573935be71e8a8,Bug
derby,0f9b58430011ec60deaee5018408a0955d5bf54e,Improvement
derby,8c9d41ec865ee9f301a16f424a883d076238563a,Bug
derby,996db91e16888faca365a4dcbcf65d8606adf833,Bug
derby,3b65355a711416c7aa5d048f5eb365d20d8f5ebc,Bug
derby,1861dba623f298e385b05e144535ff15cc4791b5,Improvement
derby,85ddc17f0b3b91d9fd8c66805fc558c2661fd372,Improvement
derby,533d502c426e78df12e874518723bc079b060a20,Sub-task
derby,66d9f5a26b543e378d06da49ed25b96857bc7221,Improvement
derby,a5357587ea568e69fd606804743e91abc0a9e51f,Bug
derby,494a76b416afa5f6ceeb9bb371229198dc06d850,Improvement
derby,4bea40edd20c802808840bd19f612631282d6737,Improvement
derby,5a50776e5a662bd50f9b6b0f79ebf9cfd09b3413,Bug
